temp,pre,humi
23.65145817,100.8019361,64.79033792
23.65649322,100.7944316,64.76876899
23.64642312,100.798372,64.77846584
23.64642312,100.8039062,64.75617208
23.64138806,100.8141776,64.89477923
23.62628291,100.8090194,64.83129661
23.63131796,100.8153506,64.79858333
23.61117777,100.8093953,64.71765959
23.62124787,100.8026884,64.62993616
23.62124787,100.8054554,64.62993616
23.59607262,100.8070042,64.69876733
23.61621282,100.8101923,64.8131262
23.60110767,100.8161019,64.72178352
23.59103757,100.8200415,64.68132438
23.58600253,100.8109438,64.71403704
23.59103757,100.8172746,64.70361586
23.58096748,100.8129135,64.70216709
23.58096748,100.8101467,64.64643934
23.66152827,100.9557276,64.66359345
23.68166848,100.9533858,64.64976659
23.7118788,100.9609424,64.5203191
23.74208913,100.9657318,64.56925207
23.76222936,100.9661571,64.63904456
23.78236959,100.9665822,64.46352228
23.81257995,100.9769075,64.52918638
23.84279032,100.976161,64.50006109
23.86796563,100.9829204,64.5928949
23.88810589,100.980577,64.53444098
23.90321108,100.9802033,64.43064176
23.91831628,100.9742927,64.68377776
23.93342148,100.9711502,66.38655402
24.02405274,100.9799792,75.13643107
24.07943856,100.9887588,83.0227509
24.15999981,100.987682,86.7591919
24.26070148,100.9925643,82.58979063
24.31105235,100.9866939,85.19082067
24.37147345,100.9879582,83.85920103
24.56784228,100.9858227,84.10665889
24.51245616,100.9909031,83.62439107
24.47721046,100.9880893,82.24612694
24.45203497,100.986871,81.32493347
24.42685948,100.9856525,80.83702242
24.4067191,100.9880024,80.16104552
24.4067191,100.990773,79.96097467
24.39161382,100.9883793,79.70264501
24.36140326,100.9891327,79.2860276
24.33119271,100.9815749,78.98058337
24.32615762,100.9946283,78.58503833
24.31105235,100.9839237,78.38228615
24.31105235,100.9894641,78.12655645
24.29594709,100.9898403,77.8515217
24.28587691,100.9937845,77.5328667
24.28084182,100.9929865,77.42635685
24.26573656,100.9905924,77.13462454
24.27077165,100.9969304,76.9130497
24.26573656,100.9961324,76.74535701
24.25566639,100.9917663,76.54343633
24.26070148,100.9897944,76.18833165
24.24559622,100.9846304,75.8186709
24.23552605,100.9858043,75.61672412
24.22545588,100.9786687,75.38139602
24.22545588,100.9786687,75.24788001
24.23049096,100.973927,75.13188776
24.23552605,100.971955,74.93243096
24.22545588,100.9675894,74.75827573
24.24559622,100.968011,74.41104212
24.25566639,100.9668368,74.18452882
24.26070148,100.9648647,73.97386185
24.27077165,100.9636903,73.84192773
24.27077165,100.9664603,73.44670554
24.27580674,100.9644881,73.3584539
24.290912,100.9668815,73.21615962
24.30601727,100.9637346,73.02930602
24.31608744,100.9653302,72.72467734
24.32112253,100.9633577,72.31895198
24.3362278,100.965751,72.18213314
24.35636817,100.9689421,72.00154145
24.35133308,100.965374,71.90604207
24.37147345,100.9574832,71.66970668
24.39664891,100.9614715,71.43413049
24.39664891,100.9559304,71.22239712
24.4117542,100.9472408,70.7343851
24.42182439,100.9488359,70.23991048
24.43692968,100.9401457,70.82193397
24.45203497,100.9425381,70.67939287
24.46210516,100.9330497,70.60851051
24.47721046,100.9354419,70.51611376
24.49231575,100.9378341,70.62996297
24.50742105,100.9319132,70.41491691
24.51749126,100.9307368,70.70079965
24.53763166,100.931155,70.17431535
24.56280718,100.9185139,69.84366032
24.56784228,100.9220824,70.30168463
24.5829476,100.9272454,70.28731077
24.59805291,100.9213229,70.12237495
24.62826355,100.9316491,70.5843389
24.64336888,100.9312692,70.20191911
24.66350931,100.926143,69.79789773
24.68868486,100.9218134,70.13088515
24.7037902,100.9214328,69.31878224
24.72896576,100.9171023,69.76897369
24.73903599,100.9159243,70.1498674
24.75917645,100.9163403,70.20320357
24.78938714,100.9128056,69.84526825
24.80952761,100.9076763,70.18314139
24.82966809,100.905319,70.04120994
24.84477344,100.9187997,70.23325716
24.86491393,100.9025793,69.74535082
24.89008954,100.9065634,70.17334871
24.91526515,100.8966834,70.14936053
24.93037053,100.8907549,70.20751278
24.94044078,100.8978941,69.87980832
24.96561641,100.9018776,69.65485849
24.98072179,100.8959485,69.60695065
25.02603796,100.9003452,69.47995129
25.04114335,100.8860949,69.29803009
25.07638928,100.8861236,69.23643349
25.08645954,100.8821694,69.57858559
25.11667035,100.8814008,69.22585665
25.12170549,100.8766498,69.49467286
25.14688117,100.8695364,69.44270306
25.17205686,100.8735179,69.61411218
25.19219742,100.8683811,69.5892927
25.2022677,100.8727477,69.51823995
25.24254884,100.8680211,69.04405257
25.2727597,100.8672496,68.12115618
25.28282999,100.868842,68.68704891
25.29793543,100.8656815,68.86814347
25.33821661,100.8665015,68.58929586
25.3583572,100.8613617,68.70412168
25.37849781,100.8589962,68.42774518
25.40870872,100.8609975,68.54410673
25.41877902,100.8542644,68.48974069
25.44898995,100.8534898,68.58375545
25.44898995,100.8507147,68.08065026
25.49934151,100.8420215,68.13855633
25.51444699,100.8416334,68.252656
25.53458762,100.842041,68.10473052
25.55472827,100.8452241,67.7386897
25.56983375,100.8337329,67.77450898
25.58493924,100.8277926,67.55865258
25.61515022,100.8297904,66.9758088
25.65543155,100.8361552,67.16080995
25.67557222,100.8365616,66.99035829
25.69067772,100.8333959,66.43301967
25.72592391,100.8306357,66.57811416
25.76117011,100.8306513,66.49935144
25.76117011,100.8306513,65.81084866
25.79641633,100.8278896,66.48774398
25.80648668,100.8294805,65.77265664
25.83669774,100.8286994,65.70986176
25.85683845,100.8124423,65.53359996
25.87697917,100.8184004,64.93725961
25.91222544,100.804527,65.16077368
25.9222958,100.8061173,64.69168706
25.99782357,100.8041569,62.95391674
25.98775319,100.8025668,63.6699736
25.96761245,100.7910542,64.58611793
25.96257727,100.7874818,64.40050398
25.98271801,100.7962167,64.63309913
26.0229995,100.7997992,64.39229938
26.03306988,100.793056,63.66514553
26.03810507,100.7994065,64.40565844
26.04314026,100.7807571,64.54647322
26.05321064,100.7879024,64.08835853
26.05321064,100.7795689,64.2845165
26.07838659,100.7779872,63.72758297
26.06328102,100.7756029,64.0617617
26.06831621,100.7819534,64.34831324
26.05321064,100.7740133,64.55351455
26.03810507,100.7744067,64.54015078
26.01796432,100.7712276,64.66615395
26.00285875,100.777176,64.3782241
25.98775319,100.772014,64.01743801
25.95754208,100.7783547,64.0691958
25.92733098,100.7735854,64.13215132
25.90215507,100.7723881,64.02772923
25.86690881,100.766824,64.476505
25.8467681,100.7636445,64.41201557
25.81655704,100.7588754,64.22286618
25.78634598,100.7596596,63.7648518
25.75109977,100.7540955,64.0679436
25.71585357,100.7568604,64.67334526
25.68564255,100.752091,64.60183145
25.65039638,100.7493028,64.57999578
25.61515022,100.7520661,64.95002882
25.57486891,100.7401552,64.74273034
25.5496931,100.7389564,65.06374964
25.53458762,100.7421226,65.10634627
25.50437667,100.7456791,65.24189225
25.46409541,100.7420944,65.32559943
25.43891964,100.7519947,65.00303156
25.37346265,100.7555325,64.84814575
25.35332205,100.7551265,64.75573752
25.30800572,100.7590678,64.77161535
25.29793543,100.7574772,64.48485973
25.27779485,100.7598449,64.60505565
25.24254884,100.7570521,64.33150406
25.21233798,100.7661507,64.15378737
25.18716228,100.7538519,64.21733305
25.14184603,100.7661103,64.17732648
25.12170549,100.7684758,64.18564792
25.10156495,100.7597467,64.19956093
25.07638928,100.7613165,64.34137506
25.05624874,100.7581346,64.26580908
25.02603796,100.7616816,64.46838648
24.98575692,100.7608637,64.4849934
24.96561641,100.7660004,64.68895352
24.95051103,100.7663865,64.88242782
24.94044078,100.7731139,64.76918887
24.91023003,100.7683398,64.91575769
24.89512466,100.7742708,64.67884538
24.86994905,100.7786099,64.77583398
24.84980857,100.7781992,64.9517682
24.83973833,100.7766076,65.11236793
24.81959785,100.7761968,65.23797148
24.79945738,100.7702414,65.1791869
24.79442226,100.7805345,65.29019969
24.76421156,100.7785314,65.2969992
24.74910622,100.7789159,65.16632336
24.73903599,100.7773241,65.25983635
24.73400087,100.787616,65.31496948
24.69875509,100.7792725,65.35454967
24.67861464,100.7733172,65.27343423
24.66854442,100.782812,65.57357378
24.64840398,100.774085,65.43661067
24.64840398,100.7823997,65.50921309
24.63329866,100.7772402,65.50143376
24.61819334,100.7693095,65.49365479
24.60812312,100.7732604,65.52011307
24.59805291,100.7772112,65.84809508
24.57791249,100.7767985,65.88423629
24.5829476,100.7803658,65.78447125
24.55777207,100.7708434,65.90362477
24.55273697,100.7700474,65.84705928
24.53763166,100.7732017,65.8839322
24.53259656,100.7751767,65.92227477
24.53259656,100.7724057,65.94460513
24.50742105,100.7795094,65.89626375
24.50742105,100.7739675,66.09722186
24.49735085,100.7779172,65.93386681
24.48728065,100.7790959,65.91006557
24.46714026,100.7731408,65.93502938
24.46714026,100.7759116,65.95177464
24.44699987,100.7699566,65.954409
24.43692968,100.7711351,66.0422359
24.41678929,100.7734919,65.9276634
24.41678929,100.7818035,65.86068892
24.4117542,100.7810073,65.8264657
24.39664891,100.7952415,65.9861064
24.38657873,100.7936489,66.04043816
24.37650854,100.7865156,65.97757672
24.36140326,100.7785863,65.99210617
24.36140326,100.7868971,66.02000781
24.35133308,100.7825344,66.09107397
24.3362278,100.7718352,66.06653885
24.34629799,100.7734275,66.2019336
24.33119271,100.7710391,66.13275814
24.31608744,100.7658806,66.23097161
24.31608744,100.7769608,66.25328909
24.30098218,100.7856523,66.28454282
24.290912,100.7729798,66.34442965
24.28587691,100.7694137,66.35484586
24.28587691,100.7638738,66.35484586
24.26573656,100.7745385,66.38535089
24.26573656,100.7800782,66.45229225
24.26573656,100.7800782,66.43555704
24.25566639,100.7867951,66.4842764
24.25566639,100.803414,66.4954328
24.24559622,100.8045908,66.53857078
24.24056113,100.8037943,66.548983
24.23049096,100.8105105,66.59211752
24.23552605,100.8029978,66.58728399
24.21538571,100.8108905,66.59546228
24.20531555,100.8092973,66.64974719
24.21538571,100.8081208,66.70143358
24.21035063,100.8073243,66.68395619
24.19524538,100.8077042,66.70402871
24.20531555,100.8120669,66.78917702
24.1902103,100.8179858,66.75347606
24.20028046,100.8085008,66.76612241
24.1902103,100.8096772,66.79809135
24.17006997,100.8120297,66.79510494
24.15999981,100.8132059,66.83264703
24.16503489,100.8195414,66.7776286
24.15496473,100.8151786,66.89323959
24.15496473,100.817948,66.87093441
24.15496473,100.8151786,66.88208702
24.14992965,100.8226901,66.87018694
24.14489457,100.8246627,66.86943948
24.14489457,100.8329707,66.9252009
24.13482441,100.839685,66.95158448
24.12475425,100.8408605,66.93336025
24.13482441,100.8452236,66.94043261
24.13482441,100.8479929,66.89024873
24.12475425,100.8547069,66.84414576
24.1146841,100.8448052,66.91513666
24.1146841,100.842036,66.87610629
24.1146841,100.8448052,66.86495467
24.09957886,100.8479527,66.88501472
24.09454379,100.852694,66.83966243
24.09454379,100.8554631,66.87869147
24.10461394,100.8625956,66.89133809
24.08950871,100.8712808,66.88351929
24.08950871,100.8574352,66.83333966
24.08447364,100.8704836,66.88277158
24.08950871,100.8629734,66.88351929
24.08447364,100.8649454,66.87162073
24.08447364,100.8621763,66.80471491
24.07943856,100.8641483,66.80954353
24.08447364,100.8677145,66.74895903
24.07943856,100.8669174,66.75378837
24.08950871,100.8657426,66.78315927
24.08447364,100.8649454,66.70435367
24.08447364,100.8649454,66.68205077
24.06936841,100.8653231,66.64078514
24.06433333,100.870064,66.62888893
24.08447364,100.8704836,66.58726177
24.05929826,100.8748048,66.62814399
24.05929826,100.8831118,66.56681272
24.05426318,100.8823145,66.5604929
24.05929826,100.8831118,66.52220746
24.05426318,100.8961594,66.57721956
24.04922811,100.892593,66.57647518
24.04922811,100.895362,66.54302214
24.04419304,100.8973335,66.56457994
24.05426318,100.9044664,66.52146369
24.03915796,100.902074,66.50808148
24.04922811,100.9064379,66.4816907
24.03412289,100.9095832,66.48503614
24.02405274,100.9135259,66.51142582
24.02405274,100.9135259,66.49469996
24.02908782,100.9170923,66.46756656
24.03412289,100.9234278,66.39582789
24.03412289,100.9261967,66.41255462
24.01901767,100.9238037,66.44377893
23.99384231,100.9198153,66.43448908
24.01901767,100.9293414,66.39360066
24.0139826,100.9313125,66.38170755
24.0139826,100.9285437,66.35383062
24.00391245,100.9324858,66.34677138
24.00391245,100.9407922,66.31331945
24.00391245,100.943561,66.30216874
24.00391245,100.9407922,66.30216874
23.98377217,100.9376009,66.30477816
23.98377217,100.9431383,66.27132733
23.98377217,100.9514445,66.26575216
23.99384231,100.9475028,66.22820694
23.98377217,100.9486757,66.19884938
23.98377217,100.945907,66.16539749
23.9787371,100.9506465,66.18138335
23.98377217,100.945907,66.14867143
23.98377217,100.9486757,66.12079446
23.97370203,100.9443113,66.07471293
23.96866696,100.946282,66.10742564
23.96866696,100.9573566,66.09069985
23.95859682,100.9557607,66.10037186
23.96363189,100.9482528,66.02863278
23.95859682,100.9474548,66.00559322
23.96363189,100.9454841,65.95057743
23.96363189,100.95379,65.93942652
23.97370203,100.9498486,65.90744777
23.95356175,100.9466569,65.95467756
23.94852669,100.9486276,65.9372141
23.95356175,100.9521941,65.91565014
23.93845655,100.9470317,65.87998713
23.93342148,100.9573077,65.87925028
23.93342148,100.9462338,65.84579899
23.93342148,100.9490023,65.84022374
23.92838642,100.9482043,65.82276171
23.93845655,100.9525687,65.76848031
23.93342148,100.9490023,65.74544313
23.93342148,100.9545393,65.75659393
23.93845655,100.9553373,65.69042334
23.93845655,100.9636428,65.66812101
23.93342148,100.9683817,65.60605502
23.93845655,100.9636428,65.62351592
23.92335135,100.9667855,65.61016287
23.91831628,100.963219,65.58712713
23.91328122,100.9651893,65.5919689
23.92335135,100.969554,65.52095358
23.90321108,100.9608248,65.53474814
23.91831628,100.9659874,65.49234259
23.90321108,100.9718982,65.4343898
23.91328122,100.9679577,65.43027809
23.89314095,100.9675336,65.46637822
23.90321108,100.9663615,65.41208754
23.90321108,100.9718982,65.40651196
23.90321108,100.9746666,65.36190692
23.89817602,100.9655634,65.33887325
23.89314095,100.9703019,65.34929346
23.89314095,100.9675336,65.33814232
23.88307082,100.9687056,65.32552953
23.88810589,100.9722721,65.28165575
23.89314095,100.9813752,65.27681038
23.89817602,100.9766368,65.27196488
23.88810589,100.9861136,65.22589918
23.89314095,100.9869119,65.19317412
23.87803576,100.9900535,65.19098615
23.88307082,100.9853153,64.99098441
23.8730007,100.9892552,65.18468125
23.8730007,100.9837187,65.16795446
23.8730007,100.986487,65.16795446
23.8730007,100.986487,65.14007629
23.8730007,100.9947917,65.12334928
23.86293057,100.9876586,64.91001415
23.86796563,100.9884569,64.94977197
23.83272019,100.9828686,64.74396217
23.80754489,100.9899489,64.29984664
23.79243971,101.0041611,63.62849617
23.75215925,101.0005408,62.41802554
23.7118788,100.9996878,63.85129253
23.69173858,101.0020285,62.92276871
23.72698397,101.0131538,61.34889973
23.77733453,101.0128369,61.79103787
23.78236959,101.0136355,61.14996091
23.78740465,101.0144341,60.96646126
23.81257995,101.0184272,60.66844346
23.82265007,101.0117203,60.11709641
23.84279032,101.0093783,59.92435772
23.85286044,101.0192799,60.0150431
23.85789551,101.0090057,59.5633847
23.87803576,101.0260412,59.43759628
23.89314095,101.0229004,59.6071491
23.90321108,101.0189608,59.0555045
23.91328122,101.0233263,59.35847004
23.92335135,101.0249235,59.09166748
23.93342148,101.0265207,59.1879586
23.93342148,101.0375948,58.75778864
23.9787371,101.0364768,59.00955244
23.99384231,101.0416416,58.89978617
23.98880724,101.0380741,58.4297493
23.99384231,101.0388727,58.54216718
23.99384231,101.0388727,58.0224346
24.03412289,101.036955,58.42445937
24.04419304,101.0357831,58.13513135
24.05426318,101.0346112,58.10289572
24.05929826,101.0326407,58.12031505
24.06433333,101.0389775,57.6234482
24.08447364,101.0449411,57.72666059
24.07440348,101.0433438,57.56324107
24.08447364,101.0532487,57.53098472
24.09454379,101.0520769,57.47636214
24.09957886,101.0473369,57.59441832
24.10964902,101.0489342,57.49506635
24.10964902,101.0572422,56.87997003
24.12475425,101.0624078,56.770029
24.12978933,101.0659759,56.61406459
24.14489457,101.0600637,57.02983547
24.13985949,101.059265,57.19696565
24.12978933,101.0632065,56.52457564
24.14489457,101.0656027,56.78934996
24.14489457,101.0656027,57.24234332
24.14489457,101.0794503,57.51075519
24.13985949,101.0675735,56.88379086
24.15496473,101.0672002,57.04229751
24.14992965,101.0580929,57.16469242
24.17006997,101.058518,57.49719792
24.18014013,101.0656547,57.32512384
24.17006997,101.0529788,56.8540533
24.13482441,101.0584663,57.43677651
24.15999981,101.0541511,57.19393438
24.18517522,101.0498353,57.13561504
24.1902103,101.0506339,57.22573947
24.18014013,101.054576,57.24682876
24.17006997,101.0557484,57.46364558
24.17510505,101.0620863,57.58172183
24.20531555,101.0530296,56.69069831
24.1902103,101.0534036,57.24251762
24.19524538,101.0514324,56.82367487
24.1902103,101.0478642,56.82303881
24.21538571,101.0435476,57.66517123
24.21538571,101.0435476,57.29605795
24.23552605,101.0384319,57.29302986
24.24056113,101.0364604,56.79583513
24.25063131,101.0408273,57.04883605
24.22545588,101.0451446,57.09598452
24.18517522,101.0387566,56.92867446
24.14992965,101.0387062,56.96895529
24.12978933,101.0327428,57.34666636
24.1146841,101.035886,57.10429365
24.09454379,101.0382305,57.22475248
24.08950871,101.0402012,57.28002608
24.07440348,101.0433438,57.16627654
24.04419304,101.0440903,56.84932552
24.03412289,101.048031,57.58603655
24.02405274,101.0575094,57.13751309
24.00391245,101.0515455,57.3362076
23.98377217,101.0511193,57.2889195
23.96866696,101.0597979,57.28140506
23.95356175,101.0657074,57.2627116
23.94852669,101.0593712,57.21176318
23.93845655,101.055005,57.4061121
23.93342148,101.0625118,57.55078567
23.93342148,101.0542061,57.50048452
23.90824615,101.055749,57.34636523
23.89817602,101.0652249,57.53509703
23.90824615,101.0612859,58.07844457
23.89817602,101.0596881,57.70274964
23.86796563,101.0604313,57.57593594
23.93845655,101.0522364,57.57937525
23.96363189,101.0589991,57.79498608
23.9787371,101.0613956,58.11549333
23.98880724,101.0574557,58.49121911
23.99384231,101.0527168,58.4751094
23.9787371,101.0558581,58.69665867
23.9787371,101.0586269,58.78047234
24.00391245,101.0598521,58.77258713
23.98377217,101.0621945,58.9711025
24.00391245,101.0598521,59.05196745
24.01901767,101.0622486,59.1098258
24.02405274,101.0685853,59.1831246
24.03412289,101.064645,59.23473702
24.02908782,101.0693842,59.30670925
24.02405274,101.0658163,59.40661363
24.02405274,101.0658163,59.49600511
24.02908782,101.0693842,59.5693007
24.02405274,101.0768922,59.58539421
24.02405274,101.0768922,59.67478095
24.02405274,101.0685853,59.97644371
24.01901767,101.0705554,59.96460033
24.02908782,101.0776912,60.0106318
24.03915796,101.0875962,60.15721393
24.01901767,101.0927071,60.21596342
24.04419304,101.0939334,60.32546454
24.04419304,101.0939334,60.45952042
24.03915796,101.0986724,60.4588438
24.03412289,101.1061805,60.5531181
24.03412289,101.1144876,60.54753283
24.03412289,101.1200257,60.55870337
24.03412289,101.1200257,60.75976675
24.02405274,101.1184271,60.8198391
24.00894753,101.1160293,60.90156386
24.02405274,101.1267342,60.92594677
24.02908782,101.1275335,60.97688951
24.02908782,101.1247645,60.93779774
24.00391245,101.1318435,60.99023015
24.02908782,101.1192264,61.03273409
24.01901767,101.1231658,61.14863612
24.00894753,101.1215672,61.23102604
24.01901767,101.1259348,61.31057098
24.0139826,101.1306734,61.51089441
24.02405274,101.1239651,61.44526773
24.01901767,101.1203968,61.70699935
24.0139826,101.1168286,61.79005444
24.00391245,101.1207679,61.8444996
24.00391245,101.1207679,61.98406555
23.99384231,101.1219381,62.09432449
23.99887738,101.1199685,62.10060159
23.99384231,101.1136315,62.18363873
24.00391245,101.1179989,62.39156503
24.00391245,101.1096922,62.45854653
23.99887738,101.1116619,62.50250079
24.00391245,101.11523,62.54227154
23.99887738,101.1227374,62.44668432
24.00391245,101.11523,62.35807378
23.99384231,101.1191692,62.41249565
23.99887738,101.1171997,62.48575595
23.99887738,101.1199685,62.54157177
23.99887738,101.1144308,62.5471533
23.99384231,101.1191692,62.51854603
23.99384231,101.1164004,62.59110489
23.98880724,101.1128322,62.63505489
23.99384231,101.1080938,62.6301744
23.98880724,101.1017569,62.63505489
23.98880724,101.098988,62.74667815
23.98377217,101.0926513,62.65109761
23.98880724,101.0906815,62.95317141
23.98377217,101.0926513,62.91340217
23.98377217,101.0898825,62.9189829
23.9787371,101.0918522,63.11359636
23.9787371,101.1029273,63.13033732
23.97370203,101.1021281,63.20775354
23.9787371,101.1001585,63.21404091
23.97370203,101.1048969,63.24123408
23.97370203,101.1104345,63.29145426
23.97370203,101.0993594,63.27471429
23.98377217,101.0954201,63.24264921
23.96866696,101.0985602,63.30748585
23.97370203,101.0993594,63.28029429
23.95859682,101.0969619,63.52925246
23.96363189,101.1005298,63.5355427
23.96866696,101.0985602,63.63110388
23.95859682,101.0969619,63.6631553
23.96363189,101.097761,63.55786042
23.95356175,101.1017001,63.66244303
23.95859682,101.0914245,64.07598887
23.96363189,101.097761,63.96513283
23.95356175,101.0989314,63.94138709
23.95356175,101.0989314,63.96370162
23.96363189,101.1032985,63.93166024
23.95859682,101.0997306,63.74126283
23.94852669,101.0953636,64.09686858
23.95356175,101.0933941,64.0696936
23.95356175,101.0933941,64.14779082
23.94349162,101.0890272,64.12962093
23.93342148,101.0901976,64.23974594
23.92838642,101.0810928,64.27249413
23.93342148,101.0846604,64.44054449
23.91328122,101.0842326,64.41535144
23.91328122,101.0953066,64.41535144
23.90321108,101.0937083,64.22985623
23.90321108,101.0937083,64.3023635
23.90321108,101.0881714,64.21312356
23.90321108,101.0937083,64.33025049
23.89314095,101.0865731,64.36785154
23.90321108,101.0881714,64.54776113
23.89314095,101.0865731,64.26188331
23.89314095,101.0838047,64.27861535
23.88307082,101.0849749,64.25486805
23.86293057,101.0845467,64.25756927
23.86293057,101.0734736,64.23526123
23.84782538,101.0738447,64.36694655
23.84279032,101.0702775,64.33834339
23.84279032,101.078582,64.25469325
23.83272019,101.0714476,64.16402811
23.82768513,101.0734166,64.13542644
23.81257995,101.0737875,64.41209018
23.82265007,101.0753857,64.68675597
23.82265007,101.0698495,64.67002859
23.81761501,101.0635144,64.64142612
23.81257995,101.0654834,64.61282403
23.81257995,101.0627154,64.57379339
23.80754489,101.0591484,64.57864657
23.80754489,101.0508444,64.6288281
23.80754489,101.0563804,64.55634342
23.80754489,101.0508444,64.56749501
23.80754489,101.0508444,64.69016007
23.82265007,101.047705,64.62542185
23.79747477,101.0492466,64.71101406
23.80250983,101.0500455,64.72288914
23.78236959,101.0385463,64.89839437
23.78740465,101.0448809,64.85452043
23.78236959,101.0413142,64.93741861
23.79243971,101.0484477,64.92772196
23.78740465,101.0448809,64.9492951
23.78236959,101.0357784,65.07678718
23.78236959,101.0302427,65.04333925
23.78740465,101.0476488,65.12768722
23.78236959,101.0440821,65.15483106
23.77733453,101.0377475,65.15410198
23.77229948,101.0369487,65.20911619
23.76222936,101.0325833,65.27454604
23.78236959,101.0385463,65.26074486
23.76726442,101.0389177,65.27527647
23.76726442,101.0361499,65.23625748
23.77733453,101.0432832,65.60002735
23.75215925,101.0309858,65.67438379
23.76222936,101.0159767,65.61454579
23.76726442,101.0250787,65.55954406
23.7571943,101.0290168,65.44103103
23.75215925,101.0254503,65.58521045
23.73705408,101.0285894,65.47711588
23.73201902,101.0277907,65.5767017
23.74208913,101.0266205,65.58374266
23.75215925,101.0420567,65.54619638
23.75215925,101.0448245,65.49603475
23.74712419,101.0384901,65.49530184
23.75215925,101.0365212,65.56291675
23.73201902,101.0277907,65.62685985
23.73705408,101.0230541,65.52727608
23.73705408,101.0147511,65.49383603
23.74208913,101.0044791,65.48342205
23.72698397,101.004851,65.43106394
23.72698397,101.0076186,65.35303616
23.72698397,101.0076186,65.18025394
23.72194891,100.9929821,65.3523048
23.72698397,101.0103862,65.34746268
23.72194891,101.020658,65.23526104
23.70684375,101.0237969,65.27208458
23.71691386,101.0253944,65.1286319
23.70180869,101.0257657,65.12644522
23.7118788,101.0356659,65.05544463
23.69173858,101.029703,65.13613424
23.68670353,101.0482764,65.29702802
23.68670353,101.0344391,65.11868517
23.69173858,101.035238,65.11941401
23.68166848,101.0364077,65.11795634
23.68166848,101.0308729,65.08451637
23.68166848,101.0419426,65.26843207
23.66656332,101.0284764,65.2160844
23.67159837,101.03481,65.26697107
23.67663343,101.030074,65.73580006
23.65145817,101.0260799,65.91598944
23.66152827,101.0359796,66.10132675
23.66152827,101.0276776,66.21832451
23.65145817,101.0371491,66.19455791
23.65145817,101.0316145,66.07199063
23.68166848,101.0419426,65.92598777
23.68166848,101.0419426,65.85355149
23.67159837,101.0431121,65.81307359
23.68166848,101.04471,65.64180574
23.67159837,101.0486469,65.63476415
23.66152827,101.0442816,65.77259696
23.65649322,101.0351807,65.78300463
23.65649322,101.0462499,65.75514509
23.65145817,101.0343818,65.65968607
23.64138806,101.0410858,65.68050383
23.65649322,101.037948,65.67156511
23.65649322,101.0434826,65.63813254
23.64138806,101.0466203,65.68607569
23.66152827,101.0498163,65.59986166
23.64642312,101.0363502,65.55865436
23.64642312,101.0391174,65.82610592
23.63635301,101.0458213,65.82463244
23.64642312,101.0363502,65.78710389
23.64642312,101.044652,65.76481681
23.63635301,101.0375196,65.71319934
23.62628291,101.0386889,65.98472681
23.63131796,101.0477895,65.92418122
23.62124787,101.0489586,66.19011302
23.62124787,101.0489586,66.16782988
23.62124787,101.03789,66.17897147
23.62124787,101.0406572,66.14554658
23.63131796,101.0450223,66.0634617
23.64138806,101.0493875,66.14850787
23.62124787,101.054493,66.16225907
23.63131796,101.0394879,66.34200537
23.61621282,101.0426253,66.3007845
23.62124787,101.0434243,66.33494988
23.64138806,101.0355513,66.42148015
23.68166848,101.0364077,66.23243168
23.71691386,101.0419999,66.18190065
23.74712419,101.0357224,66.11947519
23.77733453,101.0377475,66.21307823
23.79747477,101.0520146,66.1324465
23.83272019,101.0520708,65.98713784
23.86796563,101.0548948,66.19854373
23.90321108,101.0549501,65.90827787
23.91831628,101.0628837,65.86031466
23.94852669,101.0621399,65.76995155
23.97370203,101.0633655,65.59519722
23.99384231,101.0582545,65.76541989
23.99384231,101.066561,65.33045354
23.99887738,101.0673599,65.35906868
24.03915796,101.0654439,65.15854787
24.06433333,101.0722072,65.44108045
24.07440348,101.0654973,65.3421444
24.07440348,101.0654973,65.00745734
24.07440348,101.0765741,64.98514368
24.06936841,101.0702369,65.72068129
24.07943856,101.0829115,66.68688095
24.10461394,101.0896755,67.45443149
24.12475425,101.0928715,68.65027756
24.20531555,101.0751878,77.98041241
24.31608744,101.0899912,81.48930115
24.42685948,101.0881701,78.99731984
24.47721046,101.0933862,77.10401228
24.48728065,101.0894415,78.24048312
24.63833377,101.0940005,78.14982188
24.59805291,101.0876119,74.07374831
24.60812312,101.0947522,73.66876606
24.57791249,101.0899606,71.83070208
24.59805291,101.1014696,70.57961268
24.55273697,101.1025957,70.04841964
24.51245616,101.1045195,69.25592471
24.50742105,101.1009496,68.93168387
24.47721046,101.0906152,68.80437129
24.46714026,101.0890178,68.64109759
24.46714026,101.0862469,68.57974699
24.45203497,101.08108,68.59975817
24.43692968,101.0842258,68.9376379
24.42182439,101.0762884,69.16394564
24.41678929,101.0810312,69.16317326
24.4117542,101.0774618,69.20700634
24.38657873,101.0734687,69.08605792
24.38657873,101.0762393,69.01915089
24.37650854,101.0635599,69.00088263
24.37650854,101.0663304,69.01760922
24.36643835,101.0675038,69.04394442
24.35636817,101.0603658,69.10930417
24.35636817,101.0548249,69.24310424
24.35636817,101.0575953,69.34902552
24.33119271,101.0508325,69.3841735
24.3362278,101.051631,69.2957568
24.32615762,101.0472637,69.13812118
24.3362278,101.0460903,69.06161741
24.3362278,101.0488606,69.01701758
24.33119271,101.0342106,68.93262133
24.35133308,101.0346335,68.94127655
24.35636817,101.0354318,68.84168803
